MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135,target
1.38679,0.88315,1.5773,0.55139,1.02941,2.24507,1.20529,azotemic
1.39142,0.88403,1.57855,0.55102,1.02841,2.24569,1.20479,azotemic
1.38729,0.88078,1.57742,0.55164,1.02916,2.24407,1.20491,azotemic
1.39079,0.88203,1.57955,0.55102,1.02916,2.24419,1.20491,azotemic
1.38892,0.87953,1.57517,0.55127,1.02741,2.23769,1.20154,azotemic
1.39129,0.88165,1.57817,0.55139,1.02853,2.24244,1.20329,azotemic
1.38792,0.8779,1.57442,0.55089,1.02591,2.23669,1.18554,azotemic
1.40217,0.8889,1.59005,0.55014,1.03753,2.26469,1.21466,azotemic
1.40692,0.89353,1.5953,0.55027,1.04266,2.26319,1.21816,azotemic
1.41029,0.89778,1.5998,0.55002,1.04366,2.26594,1.21904,azotemic
1.41004,0.89953,1.60167,0.55027,1.04453,2.26907,1.22354,azotemic
1.40604,0.90028,1.6003,0.55127,1.04366,2.27082,1.22304,azotemic
1.40892,0.90165,1.6028,0.55052,1.04353,2.26607,1.22154,azotemic
1.40767,0.90115,1.60217,0.55027,1.03941,2.26469,1.21654,azotemic
1.40542,0.90153,1.5978,0.55052,1.03703,2.26744,1.22304,azotemic
1.40067,0.89953,1.59642,0.55052,1.03391,2.26632,1.22216,azotemic
1.40004,0.8994,1.59542,0.55039,1.03103,2.26007,1.21916,azotemic
1.40004,0.89903,1.59517,0.55014,1.02816,2.25819,1.21816,azotemic
1.39704,0.89878,1.59192,0.55077,1.02516,2.26069,1.21729,azotemic
1.39854,0.90015,1.5918,0.55102,1.02341,2.25232,1.21729,azotemic
1.39554,0.89965,1.59042,0.55027,1.02041,2.25857,1.21641,azotemic
1.39267,0.89853,1.58617,0.55039,1.01541,2.25557,1.21604,azotemic
1.39179,0.89703,1.58467,0.55014,1.01241,2.25407,1.21529,azotemic
1.39154,0.8974,1.58442,0.55039,1.01316,2.25432,1.21541,azotemic
1.39292,0.89865,1.58505,0.55052,1.01016,2.25257,1.21416,azotemic
1.38792,0.8964,1.5813,0.55027,1.00516,2.24619,1.21104,azotemic
1.39042,0.89703,1.5813,0.55014,1.00303,2.24582,1.21254,azotemic
1.38954,0.89678,1.57992,0.55014,0.99991,2.24869,1.21129,azotemic
1.38717,0.89665,1.57717,0.55002,0.99778,2.24694,1.20391,azotemic
1.38767,0.89628,1.57605,0.55027,0.98953,2.24557,1.20891,azotemic
1.38392,0.89365,1.5713,0.55014,0.99016,2.23982,1.20804,azotemic
1.38517,0.8939,1.57242,0.55002,0.98803,2.23807,1.20666,azotemic
1.38442,0.8944,1.5703,0.55027,0.98753,2.24069,1.20516,azotemic
1.38054,0.8919,1.56555,0.55027,0.98328,2.23894,1.20554,azotemic
1.38079,0.89353,1.56555,0.55014,0.98478,2.24019,1.20341,azotemic
1.37954,0.89128,1.56342,0.54989,0.98165,2.23807,1.20329,azotemic
1.37304,0.89103,1.5613,0.55027,0.97728,2.23232,1.20254,azotemic
1.37979,0.89203,1.5623,0.55002,0.97653,2.23532,1.20179,azotemic
1.37629,0.8899,1.55967,0.55014,0.97265,2.22982,1.19891,azotemic
1.37754,0.8909,1.55867,0.55039,0.97265,2.22857,1.20079,azotemic
1.37679,0.89028,1.55705,0.55027,0.96853,2.23157,1.19991,azotemic
1.37429,0.89003,1.5553,0.55027,0.96915,2.22657,1.19654,azotemic
1.37254,0.8874,1.5508,0.55014,0.9664,2.22519,1.19329,azotemic
1.37404,0.88728,1.55005,0.55039,0.96378,2.22482,1.19541,azotemic
1.37292,0.88703,1.5488,0.55052,0.96228,2.22357,1.19491,azotemic
1.37167,0.88765,1.54705,0.55052,0.96228,2.22432,1.19529,azotemic
1.36992,0.8869,1.54605,0.55027,0.9594,2.22194,1.19454,azotemic
1.37167,0.8879,1.54592,0.55089,0.9604,2.22157,1.19404,azotemic
1.37004,0.88428,1.54442,0.55052,0.9569,2.22469,1.19516,azotemic
1.36717,0.88528,1.53942,0.55002,0.95553,2.22344,1.19441,azotemic
1.36654,0.8849,1.53992,0.54989,0.9544,2.22182,1.19179,azotemic
1.36642,0.88428,1.54042,0.55077,0.9519,2.21507,1.19079,azotemic
1.36792,0.88553,1.5398,0.55027,0.95315,2.21894,1.19054,azotemic
1.36454,0.8844,1.53567,0.54977,0.94965,2.22032,1.19229,azotemic
1.36417,0.8829,1.53405,0.55064,0.94828,2.21782,1.18154,azotemic
1.36592,0.8829,1.5363,0.55039,0.9469,2.21419,1.18941,azotemic
1.36467,0.88315,1.53405,0.54989,0.94665,2.21444,1.18891,azotemic
1.36304,0.8824,1.53155,0.55027,0.94503,2.21269,1.18716,azotemic
1.36454,0.8834,1.5333,0.55052,0.94553,2.21257,1.18691,azotemic
1.36129,0.88265,1.52805,0.55002,0.9424,2.21144,1.18579,azotemic
1.36217,0.8814,1.5303,0.54952,0.94128,2.21044,1.18541,azotemic
1.36154,0.8819,1.52867,0.55014,0.94015,2.21294,1.18691,azotemic
1.36017,0.88165,1.5268,0.55002,0.9394,2.20782,1.18391,azotemic
1.35779,0.87628,1.5223,0.55027,0.93628,2.20857,1.17554,azotemic
1.35604,0.87878,1.52067,0.54989,0.93615,2.20419,1.18241,azotemic
1.35867,0.8799,1.52242,0.55002,0.93503,2.17444,1.18141,azotemic
1.35767,0.8794,1.52092,0.55014,0.93353,2.20807,1.18341,azotemic
1.35817,0.87915,1.52067,0.55039,0.93303,2.20832,1.18354,azotemic
1.35679,0.87915,1.5193,0.55002,0.93153,2.19994,1.18041,azotemic
1.35304,0.87703,1.51417,0.55014,0.92915,2.20544,1.17804,azotemic
1.35429,0.87715,1.51217,0.55052,0.92578,2.20407,1.18041,azotemic
1.35342,0.87515,1.51267,0.54977,0.9244,2.19869,1.17766,azotemic
1.35017,0.87465,1.50842,0.55064,0.9224,2.20007,1.17841,azotemic
1.35029,0.8734,1.50792,0.55014,0.92128,2.19632,1.17579,azotemic
1.34779,0.87265,1.50442,0.54977,0.9199,2.20007,1.17504,azotemic
1.34742,0.87153,1.50717,0.55052,0.91915,2.19544,1.17416,azotemic
1.34667,0.8719,1.50267,0.55039,0.9174,2.19744,1.17591,azotemic
1.34829,0.87265,1.50342,0.55002,0.91828,2.19619,1.17379,azotemic
1.34592,0.87128,1.49255,0.55027,0.9179,2.19182,1.17279,azotemic
1.34767,0.8729,1.50192,0.55002,0.91715,2.19257,1.17204,azotemic
1.34342,0.87053,1.49755,0.55014,0.9144,2.19107,1.17191,azotemic
1.34604,0.87215,1.49955,0.54977,0.9149,2.19007,1.17104,azotemic
1.34517,0.87115,1.4983,0.54964,0.9139,2.19244,1.17291,azotemic
1.34254,0.87028,1.49417,0.55027,0.9109,2.18994,1.17166,azotemic
1.34067,0.8689,1.49255,0.55002,0.90965,2.18907,1.17104,azotemic
1.34304,0.87015,1.49392,0.55002,0.91078,2.19157,1.17116,azotemic
1.33904,0.8679,1.49005,0.55027,0.90815,2.19019,1.17079,azotemic
1.33829,0.86715,1.48867,0.54977,0.90703,2.18807,1.16754,azotemic
1.33967,0.86703,1.49005,0.55039,0.9079,2.17569,1.16741,azotemic
1.33792,0.86765,1.49055,0.54977,0.90778,2.18444,1.16679,azotemic
1.33942,0.86803,1.48905,0.54989,0.90503,2.18344,1.16641,azotemic
1.33592,0.8664,1.46979,0.55014,0.90403,2.18294,1.16554,azotemic
1.33504,0.86715,1.4828,0.54964,0.90478,2.18594,1.16704,azotemic
1.33442,0.86528,1.48142,0.55014,0.90215,2.18144,1.16491,azotemic
1.33317,0.86615,1.48355,0.55027,0.9014,2.17919,1.16454,azotemic
1.33542,0.86603,1.48117,0.54989,0.90128,2.17957,1.16566,azotemic
1.33204,0.86428,1.47717,0.55027,0.8989,2.18082,1.16241,azotemic
1.33217,0.86378,1.47667,0.55002,0.89753,2.17844,1.16304,azotemic
1.33342,0.86465,1.4783,0.55014,0.8989,2.18257,1.16491,azotemic
1.33054,0.8649,1.4763,0.55077,0.89865,2.18194,1.16429,azotemic
1.33329,0.86515,1.4773,0.54989,0.89915,2.17744,1.16254,azotemic
1.33242,0.86465,1.47517,0.54989,0.89715,2.17769,1.16429,azotemic
1.32979,0.86428,1.47204,0.54977,0.89515,2.17982,1.16341,azotemic
1.33092,0.86265,1.47379,0.54964,0.89453,2.17582,1.16066,azotemic
1.32992,0.86328,1.47179,0.55014,0.89403,2.17869,1.16204,azotemic
1.32692,0.8614,1.46729,0.55002,0.89253,2.17857,1.16191,azotemic
1.31417,0.85753,1.46492,0.55052,0.8914,2.16944,1.15866,azotemic
1.32442,0.85965,1.46592,0.55039,0.89028,2.17132,1.15816,azotemic
1.32529,0.8614,1.46517,0.55039,0.89115,2.17319,1.15816,azotemic
1.32304,0.85915,1.46267,0.54964,0.88915,2.16894,1.15641,azotemic
1.32542,0.86028,1.46392,0.55014,0.88978,2.17294,1.15716,azotemic
1.32579,0.86103,1.45754,0.55002,0.8904,2.17044,1.15616,azotemic
1.32129,0.86028,1.46254,0.55039,0.88928,2.17319,1.15766,azotemic
1.32304,0.85753,1.46104,0.55014,0.88428,2.16907,1.15241,azotemic
1.32067,0.85728,1.45729,0.54989,0.8859,2.17169,1.15391,azotemic
1.32292,0.85278,1.45929,0.55002,0.88578,2.17057,1.15604,azotemic
1.32192,0.85765,1.45829,0.55014,0.88615,2.16594,1.15404,azotemic
1.32017,0.85703,1.45642,0.54964,0.88503,2.16857,1.15566,azotemic
1.31904,0.85678,1.45217,0.55002,0.88415,2.16857,1.15466,azotemic
1.31842,0.85653,1.45329,0.54964,0.8839,2.16569,1.15429,azotemic
1.31742,0.8569,1.45492,0.55014,0.88515,2.16919,1.15441,azotemic
1.31742,0.85715,1.45117,0.55014,0.88303,2.16769,1.15429,azotemic
1.31767,0.8579,1.45117,0.54964,0.8839,2.16794,1.15191,azotemic
1.31292,0.85665,1.44917,0.55002,0.88115,2.16644,1.15316,azotemic
1.31567,0.85503,1.44904,0.55014,0.88053,2.16207,1.15054,azotemic
1.31242,0.85578,1.44617,0.55014,0.88078,2.16107,1.13603,azotemic
1.31254,0.85603,1.44867,0.55027,0.8804,2.16444,1.15179,azotemic
1.31379,0.85365,1.44479,0.54989,0.8779,2.15882,1.15029,azotemic
1.31579,0.85265,1.44642,0.55002,0.87803,2.16319,1.15029,azotemic
1.31567,0.85465,1.44542,0.55002,0.87865,2.15657,1.14816,azotemic
1.31267,0.85265,1.44129,0.54977,0.8764,2.15894,1.14741,azotemic
1.31367,0.85415,1.44092,0.55077,0.87703,2.16132,1.14941,azotemic
1.31404,0.85253,1.44229,0.55002,0.87565,2.15782,1.14929,azotemic
1.31479,0.85478,1.44292,0.54977,0.87728,2.16182,1.14879,azotemic
1.31217,0.85403,1.43942,0.55002,0.87465,2.15569,1.14666,azotemic
1.31016,0.85178,1.43567,0.54964,0.87378,2.15782,1.14729,azotemic
1.31242,0.8534,1.43904,0.55014,0.87303,2.16007,1.14779,azotemic
1.31142,0.85253,1.43779,0.55014,0.87415,2.15482,1.14528,azotemic
1.30816,0.85178,1.43442,0.54977,0.86603,2.15819,1.14453,azotemic
1.30766,0.85003,1.43542,0.55052,0.8729,2.15794,1.14691,azotemic
1.30841,0.85153,1.43492,0.55014,0.87203,2.15344,1.14466,azotemic
1.30704,0.84978,1.43129,0.55002,0.87178,2.15194,1.14353,azotemic
1.30666,0.85053,1.43004,0.54964,0.86928,2.15532,1.14541,azotemic
1.30666,0.8494,1.42979,0.54964,0.86928,2.15207,1.14316,azotemic
1.30954,0.85115,1.43304,0.55014,0.87128,2.15694,1.14528,azotemic
1.30566,0.84915,1.42879,0.55014,0.87053,2.15494,1.14491,azotemic
1.30454,0.8499,1.41904,0.55039,0.86803,2.15469,1.14453,azotemic
1.29129,0.84903,1.42729,0.55002,0.8694,2.15544,1.14453,azotemic
1.30604,0.8499,1.42754,0.54989,0.86815,2.15457,1.14416,azotemic
1.30429,0.85028,1.42592,0.54964,0.86765,2.14957,1.14153,azotemic
1.30354,0.84903,1.42317,0.55014,0.86515,2.14932,1.14253,azotemic
1.30416,0.8489,1.42467,0.55027,0.8654,2.14294,1.13991,azotemic
1.30091,0.84678,1.42167,0.55027,0.86453,2.15157,1.14128,azotemic
1.29991,0.84703,1.41979,0.55002,0.8619,2.14907,1.14128,azotemic
1.30304,0.8474,1.42204,0.54989,0.86365,2.14682,1.14078,azotemic
1.30229,0.84853,1.42004,0.55027,0.8619,2.14619,1.13828,azotemic
1.30116,0.84678,1.42079,0.54989,0.8614,2.14557,1.13828,azotemic
1.29566,0.84578,1.41692,0.55002,0.8594,2.14619,1.13753,azotemic
1.29829,0.84703,1.41629,0.55039,0.86015,2.14832,1.13953,azotemic
1.29716,0.84515,1.41629,0.54989,0.85665,2.14232,1.13653,azotemic
1.29729,0.84628,1.41392,0.54989,0.85703,2.14294,1.13641,azotemic
1.29879,0.8454,1.41579,0.54964,0.8584,2.14107,1.13516,azotemic
1.29329,0.84515,1.41117,0.54977,0.85653,2.14494,1.13528,azotemic
1.29604,0.84528,1.41029,0.55014,0.85503,2.14069,1.13491,azotemic
1.29604,0.84528,1.41167,0.54964,0.85565,2.12281,1.13653,azotemic
1.29304,0.84303,1.40829,0.55014,0.85465,2.13944,1.13328,azotemic
1.29416,0.84365,1.41004,0.54989,0.85515,2.14369,1.13616,azotemic
1.29241,0.8424,1.40667,0.55039,0.85215,2.14144,1.13453,azotemic
1.29241,0.84378,1.40817,0.54989,0.8534,2.10394,1.13441,azotemic
1.29366,0.84315,1.40717,0.54952,0.85228,2.13757,1.13178,azotemic
1.29016,0.84178,1.40329,0.55002,0.84953,2.13619,1.13228,azotemic
1.29104,0.84278,1.38467,0.55027,0.84915,2.13507,1.13116,azotemic
1.28716,0.8424,1.40092,0.55014,0.84828,2.13944,1.13066,azotemic
1.28566,0.84065,1.40142,0.55002,0.8489,2.13632,1.13153,azotemic
1.28716,0.84178,1.39867,0.54952,0.84778,2.13744,1.13191,azotemic
1.28566,0.8399,1.39792,0.55002,0.84578,2.13569,1.12916,azotemic
1.28604,0.84003,1.39979,0.55002,0.8474,2.13519,1.13053,azotemic
1.28816,0.84203,1.39667,0.55002,0.84653,2.13732,1.13116,azotemic
1.28429,0.84003,1.39604,0.54977,0.84178,2.13582,1.13066,azotemic
1.28404,0.83965,1.39579,0.55002,0.84415,2.13219,1.12803,azotemic
1.28479,0.84065,1.39629,0.54977,0.84478,2.13519,1.12978,azotemic
1.28229,0.83878,1.39267,0.54989,0.84228,2.13019,1.12641,azotemic
1.28079,0.8384,1.39392,0.55002,0.84228,2.12881,1.12666,azotemic
1.27604,0.83978,1.39317,0.55002,0.8424,2.13057,1.12803,azotemic
1.27979,0.83765,1.39029,0.54977,0.8419,2.13219,1.12778,azotemic
1.28054,0.8379,1.39029,0.54952,0.84053,2.13132,1.12678,azotemic
1.27841,0.83753,1.38654,0.54989,0.84003,2.12631,1.12403,azotemic
1.27791,0.8364,1.38617,0.55052,0.83778,2.13082,1.12616,azotemic
1.27766,0.8374,1.38579,0.54964,0.83803,2.13082,1.12641,azotemic
1.27954,0.83815,1.38767,0.55014,0.8389,2.12606,1.12603,azotemic
1.27854,0.83803,1.38379,0.54952,0.83703,2.12769,1.12516,azotemic
1.27754,0.8374,1.38529,0.54977,0.83728,2.12119,1.12266,azotemic
1.27504,0.8364,1.38067,0.54964,0.83465,2.12844,1.12178,azotemic
1.27491,0.8349,1.38054,0.54977,0.8344,2.12294,1.12166,azotemic
1.27604,0.83603,1.38267,0.55014,0.83565,2.12356,1.12378,azotemic
1.27579,0.83615,1.37942,0.55014,0.83503,2.12706,1.12328,azotemic
1.27279,0.83453,1.37842,0.54939,0.83315,2.12231,1.12053,azotemic
1.27229,0.83415,1.37717,0.54989,0.83303,2.12219,1.12028,azotemic
1.27254,0.83565,1.37704,0.54964,0.83415,2.12681,1.12278,azotemic
1.27404,0.8364,1.37942,0.54939,0.83478,2.12181,1.12041,azotemic
1.27141,0.83478,1.37567,0.54977,0.83378,2.12144,1.12003,azotemic
1.27304,0.83365,1.37692,0.54977,0.83315,2.12444,1.12066,azotemic
1.27229,0.83453,1.37504,0.55002,0.83215,2.12019,1.12066,azotemic
1.26866,0.83265,1.37192,0.55002,0.83115,2.11944,1.11766,azotemic
1.27029,0.83328,1.37279,0.54977,0.83128,2.12444,1.11966,azotemic
1.26879,0.83203,1.37042,0.54952,0.83003,2.11969,1.11753,azotemic
1.26779,0.83178,1.36892,0.54964,0.82965,2.12281,1.11941,azotemic
1.27029,0.8329,1.37079,0.54964,0.83115,2.11894,1.11903,azotemic
1.26691,0.8314,1.37104,0.54952,0.83065,2.11881,1.11703,azotemic
1.26691,0.8309,1.36742,0.54952,0.82315,2.12169,1.11828,azotemic
1.26754,0.8319,1.36729,0.54952,0.82978,2.12281,1.11678,azotemic
1.26804,0.83153,1.36867,0.54977,0.83015,2.12219,1.11891,azotemic
1.26829,0.83265,1.36829,0.54952,0.8294,2.11719,1.11603,azotemic
1.26554,0.83078,1.36479,0.54977,0.8279,2.11756,1.11541,azotemic
1.26266,0.83253,1.36654,0.55014,0.82953,2.11719,1.11541,azotemic
1.26491,0.83028,1.36354,0.54952,0.8269,2.12081,1.11478,azotemic
1.26654,0.8319,1.36579,0.54964,0.82853,2.12019,1.11691,azotemic
1.26679,0.83103,1.36529,0.54977,0.82728,2.11606,1.11453,azotemic
1.26641,0.8314,1.36442,0.54964,0.82815,2.11944,1.11528,azotemic
1.26329,0.82978,1.36254,0.55002,0.82665,2.11469,1.11478,azotemic
1.26241,0.82978,1.36104,0.54939,0.82578,2.11594,1.11366,azotemic
1.26654,0.8314,1.36392,0.54964,0.82865,2.11981,1.11641,azotemic
1.26254,0.8299,1.36017,0.54964,0.82678,2.11469,1.11428,azotemic
1.26241,0.8294,1.35967,0.54977,0.82465,2.11569,1.11416,azotemic
1.26154,0.8304,1.35854,0.54964,0.8254,2.11331,1.11316,azotemic
1.26104,0.8299,1.35717,0.54964,0.8249,2.11594,1.11441,azotemic
1.26029,0.82965,1.35954,0.54989,0.82628,2.11444,1.11541,azotemic
1.26129,0.8299,1.35842,0.55027,0.82665,2.11831,1.11503,azotemic
1.26091,0.8299,1.35704,0.54939,0.82453,2.11344,1.11291,azotemic
1.26254,0.8274,1.35854,0.54977,0.82565,2.11719,1.11453,azotemic
1.25979,0.82965,1.35542,0.54952,0.82415,2.11206,1.11278,azotemic
1.26229,0.83065,1.35742,0.54977,0.82503,2.11656,1.11478,azotemic
1.26216,0.83165,1.35792,0.54989,0.8254,2.11706,1.11466,azotemic
1.25854,0.82903,1.35417,0.54939,0.82453,2.11181,1.11191,azotemic
1.25854,0.83065,1.35404,0.54964,0.8239,2.11569,1.11441,azotemic
1.25791,0.82903,1.35242,0.54989,0.8229,2.11431,1.11266,azotemic
1.25691,0.8284,1.35142,0.54927,0.82128,2.11456,1.11291,azotemic
1.25854,0.82765,1.35192,0.54989,0.81765,2.11106,1.11041,azotemic
1.25829,0.82853,1.35067,0.55002,0.81702,2.10331,1.10891,azotemic
1.25729,0.82815,1.35067,0.54964,0.81652,2.10869,1.11128,azotemic
1.25541,0.82665,1.35029,0.54964,0.82003,2.11256,1.11128,azotemic
1.25716,0.82628,1.34867,0.54939,0.81802,2.10781,1.10628,azotemic
1.25454,0.82628,1.34604,0.54939,0.81752,2.10644,1.10791,azotemic
1.25454,0.82628,1.34592,0.54952,0.81802,2.10744,1.10828,azotemic
1.25591,0.82765,1.34542,0.55002,0.81877,2.11181,1.11028,azotemic
1.25604,0.82715,1.34704,0.54977,0.8174,2.10669,1.10991,azotemic
1.25304,0.8259,1.34617,0.54964,0.8169,2.10319,1.10728,azotemic
1.25291,0.82503,1.34229,0.54952,0.8159,2.10519,1.10803,azotemic
1.25191,0.8249,1.34129,0.54964,0.81552,2.10506,1.10691,azotemic
1.25391,0.8264,1.34367,0.54952,0.8169,2.10631,1.10641,azotemic
1.25104,0.82503,1.33992,0.54914,0.81515,2.10606,1.10628,azotemic
1.25341,0.82653,1.34004,0.54977,0.81527,2.10744,1.10803,azotemic
1.25079,0.82665,1.33992,0.54952,0.8164,2.10894,1.10803,azotemic
1.25291,0.8259,1.34117,0.54927,0.81615,2.10794,1.10728,azotemic
1.25091,0.8254,1.33992,0.54977,0.81677,2.10531,1.10578,azotemic
1.24979,0.82465,1.33729,0.54964,0.81477,2.10806,1.10716,azotemic
1.25179,0.82578,1.33979,0.54964,0.81565,2.10806,1.10716,azotemic
1.24641,0.8239,1.33667,0.54964,0.81302,2.10656,1.10703,azotemic
1.25054,0.8259,1.33892,0.54939,0.81515,2.10356,1.10716,azotemic
1.24804,0.82428,1.32704,0.55039,0.81327,2.10344,1.10453,azotemic
1.24891,0.8259,1.33592,0.54964,0.8144,2.10681,1.10641,azotemic
1.24716,0.82415,1.33429,0.54964,0.81252,2.10169,1.10441,azotemic
1.24854,0.8239,1.33504,0.54977,0.81227,2.10219,1.10391,azotemic
1.24641,0.8239,1.33317,0.54952,0.8119,2.10544,1.10378,azotemic
1.25066,0.8249,1.33579,0.54977,0.81515,2.10744,1.10591,azotemic
1.25016,0.82528,1.33629,0.54989,0.8169,2.10594,1.10628,azotemic
1.25391,0.8229,1.33429,0.54939,0.81827,2.11256,1.10966,azotemic
1.26066,0.8284,1.33829,0.54927,0.82465,2.11844,1.11428,azotemic
1.26479,0.83065,1.33892,0.54977,0.8309,2.12494,1.11803,azotemic
1.27316,0.83578,1.34354,0.54952,0.83953,2.13082,1.12228,azotemic
1.27579,0.8369,1.34679,0.54977,0.8459,2.13394,1.12453,azotemic
1.28379,0.84128,1.34892,0.54989,0.85528,2.14382,1.13041,azotemic
1.28654,0.84153,1.35004,0.54989,0.86178,2.14394,1.13166,azotemic
1.29329,0.84528,1.35554,0.54964,0.8694,2.14907,1.13478,azotemic
1.29541,0.8459,1.35779,0.54989,0.87603,2.15707,1.13978,azotemic
1.30029,0.84703,1.35904,0.55077,0.88253,2.15769,1.13953,azotemic
1.30291,0.84828,1.36054,0.54952,0.88515,2.15782,1.14053,azotemic
1.30304,0.84665,1.36042,0.54964,0.88728,2.15807,1.14153,azotemic
1.30504,0.84778,1.36104,0.54977,0.88928,2.16132,1.14403,azotemic
1.30666,0.8474,1.36317,0.54964,0.89153,2.16182,1.14316,azotemic
1.30854,0.8464,1.36367,0.54977,0.88878,2.16019,1.14178,azotemic
1.30779,0.84528,1.36292,0.54989,0.89028,2.15707,1.13853,azotemic
1.30679,0.84415,1.36267,0.54939,0.88815,2.15057,1.13853,azotemic
1.29416,0.8409,1.36154,0.55039,0.88253,2.14694,1.13353,azotemic
1.29904,0.84053,1.35629,0.54939,0.88028,2.14644,1.13266,azotemic
1.29854,0.83903,1.35579,0.54952,0.87328,2.14219,1.12991,azotemic
1.29379,0.8369,1.35254,0.54989,0.87015,2.13769,1.12766,azotemic
1.29554,0.8374,1.35454,0.54989,0.86865,2.13519,1.12516,azotemic
1.29291,0.83515,1.35154,0.54964,0.86228,2.13082,1.12091,azotemic
1.28691,0.83178,1.34842,0.54927,0.85503,2.12119,1.11666,azotemic
1.28416,0.82978,1.34254,0.54939,0.84778,2.12081,1.11316,azotemic
1.28016,0.82878,1.33892,0.54964,0.8319,2.11006,1.10903,azotemic
1.27654,0.82515,1.33467,0.54977,0.83253,2.10769,1.10741,azotemic
1.27604,0.8254,1.33392,0.54977,0.82628,2.10144,1.10253,azotemic
1.27029,0.82253,1.32717,0.54952,0.81928,2.09756,1.10003,azotemic
1.26579,0.8209,1.32442,0.54989,0.81302,2.08806,1.09366,azotemic
0.57014,0.70752,1.07566,0.55027,0.66402,1.70393,0.7789,healthy
0.57052,0.7079,1.07641,0.55039,0.6629,1.70593,0.77927,healthy
0.57177,0.70852,1.07603,0.55039,0.6629,1.70718,0.77927,healthy
0.57177,0.70915,1.07716,0.55064,0.66252,1.70368,0.77927,healthy
0.57189,0.71052,1.07691,0.55114,0.6629,1.70755,0.7794,healthy
0.57089,0.70827,1.07928,0.55014,0.66365,1.70443,0.77427,healthy
0.57127,0.7109,1.07716,0.55027,0.66365,1.7033,0.77852,healthy
0.57164,0.71102,1.07966,0.55027,0.66215,1.70743,0.77965,healthy
0.57152,0.71015,1.07778,0.55027,0.66202,1.70355,0.77977,healthy
0.57189,0.71127,1.07966,0.55039,0.66327,1.70418,0.77852,healthy
0.57139,0.7114,1.07928,0.55064,0.6619,1.7038,0.78015,healthy
0.57114,0.71127,1.07953,0.55077,0.66165,1.70318,0.77827,healthy
0.57089,0.71102,1.07916,0.55064,0.66127,1.70305,0.77965,healthy
0.56952,0.7094,1.07666,0.55064,0.66227,1.7048,0.7794,healthy
0.56927,0.70965,1.07653,0.55027,0.66115,1.7058,0.77965,healthy
0.56877,0.71077,1.07853,0.55039,0.66165,1.70205,0.7754,healthy
0.56777,0.71065,1.07853,0.55064,0.65577,1.69568,0.77815,healthy
0.56802,0.70877,1.07591,0.55039,0.66115,1.70355,0.77715,healthy
0.56764,0.70952,1.07728,0.55039,0.66065,1.70443,0.77777,healthy
0.56714,0.7084,1.07466,0.55064,0.65977,1.70343,0.77815,healthy
0.56764,0.71002,1.07728,0.55077,0.6604,1.70268,0.7784,healthy
0.56739,0.70877,1.07566,0.55064,0.66052,1.70093,0.77865,healthy
0.56702,0.70827,1.07553,0.55039,0.65577,1.70343,0.77815,healthy
0.56739,0.70802,1.07528,0.55052,0.65965,1.70343,0.77802,healthy
0.56752,0.70752,1.07503,0.55002,0.65815,1.70005,0.77815,healthy
0.56614,0.7089,1.07678,0.55064,0.65952,1.69943,0.7774,healthy
0.56589,0.70877,1.07666,0.55014,0.65815,1.70205,0.77727,healthy
0.56689,0.70877,1.07553,0.55027,0.65927,1.69905,0.77652,healthy
0.56564,0.7074,1.07641,0.55077,0.65915,1.69918,0.7774,healthy
0.56427,0.70852,1.07628,0.55089,0.65927,1.70143,0.77702,healthy
0.56639,0.70702,1.07378,0.55064,0.6579,1.7008,0.77752,healthy
0.56664,0.70777,1.07491,0.55039,0.65815,1.70205,0.77877,healthy
0.56552,0.7074,1.07428,0.55039,0.65902,1.70055,0.77852,healthy
0.56614,0.70665,1.07616,0.55027,0.6579,1.6998,0.77802,healthy
0.56602,0.7074,1.07116,0.55039,0.65765,1.70168,0.77715,healthy
0.56552,0.70727,1.07416,0.55089,0.65915,1.70093,0.77365,healthy
0.56539,0.7064,1.07403,0.55102,0.65927,1.69843,0.77527,healthy
0.56577,0.7084,1.07591,0.55014,0.6579,1.70118,0.77715,healthy
0.56564,0.70715,1.07503,0.55077,0.65815,1.69843,0.77877,healthy
0.56527,0.7084,1.07591,0.55039,0.65777,1.70118,0.77852,healthy
0.56364,0.70715,1.07416,0.55052,0.6589,1.69818,0.7784,healthy
0.56389,0.7069,1.07366,0.55052,0.6574,1.7003,0.77827,healthy
0.56514,0.70815,1.07566,0.55052,0.6589,1.6988,0.77715,healthy
0.56352,0.7084,1.07603,0.55027,0.65877,1.69793,0.77702,healthy
0.56427,0.70827,1.07628,0.55027,0.6569,1.69843,0.77677,healthy
0.56364,0.70827,1.07616,0.55064,0.6579,1.69693,0.7764,healthy
0.56252,0.70815,1.07578,0.55039,0.65752,1.69593,0.77665,healthy
0.56164,0.7079,1.07603,0.55027,0.6574,1.69918,0.77752,healthy
0.56164,0.70615,1.07316,0.55052,0.65602,1.69868,0.77777,healthy
0.56102,0.7064,1.07328,0.55039,0.65652,1.6953,0.77565,healthy
0.56064,0.70627,1.07278,0.55077,0.6564,1.69793,0.77727,healthy
0.56127,0.7074,1.07478,0.55052,0.65477,1.6973,0.77727,healthy
0.56014,0.70565,1.07203,0.55039,0.65502,1.6973,0.77652,healthy
0.56027,0.70715,1.07428,0.55064,0.65502,1.69418,0.77552,healthy
